province,city,tel,name,district,origin_address,qq,shop_url,img_tel,source,address,source_url
上海市,市辖区,17602152516,KOMERA春及,静安区,凤阳路648号,776887959,http://www.huawa.com/shop/398718,http://www.huawa.com/phone/wG3gkzEZ8kAT3lAEckxm7fxUooATDmAPgGz,huawa.com,凤阳路648号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6766.html
云南省,临沧市,15906930386,康馨园,云县,草皮街文化路金汇源大酒店内,,http://www.huawa.com/shop/373117,http://www.huawa.com/phone/xmyFJ191sXrEzEh0LVymCE0F4WrkrMsh_Pk,huawa.com,草皮街文化路金汇源大酒店内,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6765.html
山东省,烟台市,13854590016,春艳花卉,芝罘区,福河路58号,13854590016,http://www.huawa.com/shop/358269,http://www.huawa.com/phone/KUmhIiVZAL1TFaiP9K0yIhFVFLV_GaetTMd,huawa.com,福河路58号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6764.html
山西省,临汾市,13546553729,天堂鸟花艺工作室,,537县道西50米,,http://www.huawa.com/shop/412797,http://www.huawa.com/phone/BGWf9EbZpSUXmRd-2BmW8DrVqS3kfoSY6CF,huawa.com,537县道西50米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6763.html
江苏省,泰州市,13682575750,群芳鲜花,泰兴市,泰兴市万桥路45号,1023337495,http://www.huawa.com/shop/390016,http://www.huawa.com/phone/-E2fWE09r_UxZEm0n-kuZCEK5uAE9YExW42,huawa.com,万桥路45号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6775.html
广西壮族自治区,柳州市,13633089072,蜜蜂花堆,城中区,中山路9号风情港4栋1-17号(河堤水上大舞台对面),82042263,http://www.huawa.com/shop/368768,http://www.huawa.com/phone/zmek6Kk2_e1I4LzXRHzG-IiWnj34oMzCvVW,huawa.com,中山路9号风情港4栋1-17号(河堤水上大舞台对面),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6774.html
广东省,深圳市,13609613238,珍爱鲜花坊朵朵花艺,,洪湖路34号,,http://www.huawa.com/shop/412032,http://www.huawa.com/phone/CH6oaJ33_sxXIuEs0sCn-VJ3j_pxnArGH47,huawa.com,洪湖路34号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6773.html
重庆市,市辖区,3290005005,丹顶鹤花坊,南岸区,南坪步行街贝迪二期门口马路边,1203218132,http://www.huawa.com/shop/396160,http://www.huawa.com/phone/Xxy6SGWeiMW_u9q9ULXRmWUOKlIXve3sIYa,huawa.com,南坪步行街贝迪二期门口马路边,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6772.html
,,13639340346,花卉之源,,城关区永昌路(西关里院内),,http://www.huawa.com/shop/374655,http://www.huawa.com/phone/m6uvl9tCAekM9TG1SmZmayj9t0eks5R29qo,huawa.com,城关永昌路(西关里院内),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6771.html
江苏省,苏州市,13516211414,田园花艺,昆山市,金街五区五号,362658264,http://www.huawa.com/shop/344184,http://www.huawa.com/phone/47QRtEROQx1O-j4Q6pn4bcpDhAu3-6c47-4,huawa.com,金街五区五号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6746.html
山西省,太原市,13503549147,勿忘我鲜花店,杏花岭区,五一路121号益源大药房北100米,495416858,http://www.huawa.com/shop/336504,http://www.huawa.com/phone/UFx7T4RbX6TYWrRbBiUlTzP7T6jVIGnR2Fx,huawa.com,五一路121号益源大药房北100米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6745.html
,,15339108691,简的花房,,南稍门十字中贸广场,,http://www.huawa.com/shop/380023,http://www.huawa.com/phone/4BuF9cCl4Gi56Be2rSY5B1al4ye7aFf1mWn,huawa.com,南稍门十字中贸广场,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6744.html
湖北省,恩施土家族苗族自治州,13469749336,朵朵花艺,来凤县,凤翔大道120-2附近,,http://www.huawa.com/shop/363895,http://www.huawa.com/phone/pCBGipxoLMh4QLg9PXPpi9jpxPh6A_j9abe,huawa.com,凤翔大道120-2附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6743.html
安徽省,安庆市,13966975745,风生水起鲜花工艺品,怀宁县,稼先路156号附近,1415014480,http://www.huawa.com/shop/351607,http://www.huawa.com/phone/_IFtqxCFivR77huVti_oVrwSRlxxV_lwwxx,huawa.com,稼先路156号附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6742.html
北京市,市辖区,3552550201,火百合鲜花,怀柔区,兴怀大街乙,651921107,http://www.huawa.com/shop/334199,http://www.huawa.com/phone/BEwOKsDGMX_H5h8CedhBkKsBWUb_nph8Jhw,huawa.com,兴怀大街乙,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6741.html
山东省,威海市,13754633933,佳嘉花坊,荣成市,双榜路与秋实路交叉口西100米,422677187,http://www.huawa.com/shop/378998,http://www.huawa.com/phone/HDZAcsHbiMrPqf4Ve0pD5ksGLiqP6r7Vp44,huawa.com,双榜路与秋实路交叉口西100米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6740.html
湖南省,衡阳市,507470775,花语城市,衡东县,洣江大道620-621号(新村路往北30米),2497120934,http://www.huawa.com/shop/364662,http://www.huawa.com/phone/VG5A6Z278cBG9pBKgnH5mb1trAZBmBwC1k2,huawa.com,洣江大道620-621号(新村路往北30米),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6739.html
云南省,玉溪市,13577715997,庆成花卉有限公司,,玉兴路37-2号,,http://www.huawa.com/shop/391290,http://www.huawa.com/phone/mjzJEa2oDvgwiWtme_mDzGZWsAwgyauRiOB,huawa.com,玉兴路37-2号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6754.html
,,5045920215,馨蓝花房,,桃园路与307省道交叉口西南50米,,http://www.huawa.com/shop/370554,http://www.huawa.com/phone/4TPUiKRYx9iR24ys06D7h6KBkv99CFy6twD,huawa.com,桃园路与307道交叉口西南50米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6753.html
安徽省,合肥市,57555787,520花店(桐城南路店),包河区,桐城南路与黄山路交口天庭商务酒店旁,592580686,http://www.huawa.com/shop/350586,http://www.huawa.com/phone/SHIqoQZeoLPqJaoNEwxU3QoPZKpQ6VkOv0A,huawa.com,桐城南路与黄山路交口天庭商务酒店旁,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6752.html
江苏省,徐州市,15252055597,浪漫花都,贾汪区,贾汪区汴塘镇媛媛花语鲜花店,356968351,http://www.huawa.com/shop/388729,http://www.huawa.com/phone/18DbAksxHj2Mxo8EaP2D0kqBvk4si9r8Pee,huawa.com,汴塘镇媛媛花语鲜花店,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6751.html
江西省,南昌市,13767490305,花艺坊(洛阳路店),青云谱区,洪都新溪桥东一路楞上202号,393669176,http://www.huawa.com/shop/355449,http://www.huawa.com/phone/py_9U_x3g5-_h3ftcpSJHV-Rvl5ez3b4qxr,huawa.com,洪都新溪桥东一路楞上202号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6750.html
贵州省,遵义市,15936655461,花时间鲜花店,红花岗区,外环路灯具布艺市场1-2门面,15120305166,http://www.huawa.com/shop/344953,http://www.huawa.com/phone/kZtm_5lZxOipcNktC6mJ99kpxPGkJYNjYGJ,huawa.com,外环路灯具布艺市场1-2门面,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6749.html
辽宁省,葫芦岛市,15942971963,米兰鲜花,龙港区,望海寺道口娜娜鲜花店,359015051,http://www.huawa.com/shop/392312,http://www.huawa.com/phone/u2TCJpGDQpBU0qtXsjv2ZqoETcsBEEqsiwy,huawa.com,望海寺道口娜娜鲜花店,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6748.html
陕西省,商洛市,15029096333,绿源花卉,镇安县,西环路(良仓家具商场隔壁),290230965,http://www.huawa.com/shop/374648,http://www.huawa.com/phone/TrvuOYt1-i8dKsTX6V4UrbLYt9Dj8VQWFZH,huawa.com,西环路(良仓家具商场隔壁),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6747.html
河北省,秦皇岛市,15128514000,海港区文化路描束花艺店,海港区,文化路金街时代广场旁边,26962640,http://www.huawa.com/shop/335229,http://www.huawa.com/phone/L78P1HSCdLhSqMNJvmaM7syHC-aMB-pK4qp,huawa.com,文化路金街时代广场旁边,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6762.html
浙江省,宁波市,13486497717,蔡小羊多肉植物,余姚市,万年小区88号（兰江中学往西轮胎店西弄第2幢楼房）,278897365,http://www.huawa.com/shop/377212,http://www.huawa.com/phone/b3gfGtzzFvA3Ax3-NAbXcJsDrEwQ_AwSORP,huawa.com,万年小区88号（兰江中学往西轮胎店西弄第2幢楼房）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6761.html
,,18264900066,花阁鲜花店,,银雀山路125号,,http://www.huawa.com/shop/359548,http://www.huawa.com/phone/p4iPEc5mTdx0XzjdQEOroWFbpyPexgcyuhT,huawa.com,银雀山路125号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6760.html
江苏省,南京市,13551741425,朝阳花店,鼓楼区,漓江路120号,,http://www.huawa.com/shop/342908,http://www.huawa.com/phone/Gcja_WQhxJef6Uu1AG8v_UQlxJOeb5UZf5P,huawa.com,漓江路120号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6759.html
浙江省,金华市,15258915993,爱尚花艺,东阳市,六石街道广兴路9-2号,934017778,http://www.huawa.com/shop/395388,http://www.huawa.com/phone/4QVfu4MYv6fQvK-px5QJu048ks8_g1JZ1tA,huawa.com,六石街道广兴路9-2号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6758.html
,,15924845627,花袭人鲜花坊,,文化路281附近,,http://www.huawa.com/shop/372859,http://www.huawa.com/phone/ZruRVtxgLmvgKluYKa4r-SshoeLoPkJlJcZ,huawa.com,文化路281附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6757.html
河南省,周口市,15053158557,满天星花店,沈丘县,009乡道附近,56710499,http://www.huawa.com/shop/362107,http://www.huawa.com/phone/7aWflCZd0nKSSzNTvh8aCoA5J4Mye4NuIzw,huawa.com,009乡道附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6756.html
江苏省,无锡市,15961580975,花满兰庭花艺馆,惠山区,天锦路46号（兴万家超市向西45米）,125605702,http://www.huawa.com/shop/343163,http://www.huawa.com/phone/pjwPTuh0Ur9yBckd-SrTAUsh8YrdCFcdfhh,huawa.com,天锦路46号（兴万家超市向西45米）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6755.html
河南省,信阳市,181676154910,锦尚鲜花(乌龙大道店),淮滨县,乌龙大道与众成街交叉口南100米路东,446811052,http://www.huawa.com/shop/361855,http://www.huawa.com/phone/SvtoKqbMdITptAwo9R3UfdIp7dFVZB5nIVG,huawa.com,乌龙大道与众成街交叉口南100米路东,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6770.html
上海市,市辖区,13452795221,花时间,黄浦区,黄家阙路36号,455437137,http://www.huawa.com/shop/342655,http://www.huawa.com/phone/KZFFzUeGJ5JnVq73u1K5B2SWN-LHNk6SqyE,huawa.com,黄家阙路36号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6769.html
河南省,焦作市,18538102712,玫瑰缘鲜花(想花就花),中站区,云台小区,2681407802,http://www.huawa.com/shop/386430,http://www.huawa.com/phone/N_CiDm__3TpTAorNScQByDk_vjPpTMhq9gf,huawa.com,云台小区,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6768.html
安徽省,阜阳市,13865590883,花田花艺,颍州区,清河西路师范学院老校区向西400米,,http://www.huawa.com/shop/352126,http://www.huawa.com/phone/2C97epEBe60TBh7-md2iJfoEJjJ6zNp6Zqs,huawa.com,清河西路师范学院老校区向西400米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6767.html
重庆市,县,13272568305,弘月天花坊婚庆,垫江县,桂溪镇西门桥弘月天花坊,245569226,http://www.huawa.com/shop/398974,http://www.huawa.com/phone/D_B8zHKMTv5fBrGRzaDf11IcPx7E_5rGM3p,huawa.com,桂溪镇西门桥弘月天花坊,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6766.html
山西省,运城市,1553593327,冰冰花坊,临猗县,五一南路妇幼保健院以北50米,318027790,http://www.huawa.com/shop/377981,http://www.huawa.com/phone/wf0eEYyEGq8E4n-Jwhx0QWxESp8Usu9BE0w,huawa.com,五一南路妇幼保健院以北50米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6765.html
山东省,莱芜市,13706357279,喜洋洋鲜花婚庆,钢城区,新兴路7号,455535617,http://www.huawa.com/shop/359293,http://www.huawa.com/phone/dPUqTyLPniELzhEcS89d0btKfbIMDVLdNAM,huawa.com,新兴路7号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6764.html
浙江省,嘉兴市,15967565511,爱尚花店,南湖区,文昌路347号,,http://www.huawa.com/shop/348541,http://www.huawa.com/phone/y5Otpx07RpIJlOkyJymz5eqzbFrKpalxE21,huawa.com,文昌路347号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6763.html
江西省,景德镇市,18779600310,兰馨花坊,珠山区,珠山东路117号,,http://www.huawa.com/shop/355702,http://www.huawa.com/phone/VvZ8IhYwQj8r6UuT3XfhKhY4MjOZcf6SZXG,huawa.com,珠山东路117号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6738.html
江苏省,南京市,13551553727,金百合花坊,江宁区,湖熟街道灵顺北路19号,,http://www.huawa.com/shop/342902,http://www.huawa.com/phone/t369JMgmpYy38T17PQtXGJemxZyHlAU0WTf,huawa.com,湖熟街道灵顺北路19号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6737.html
河南省,焦作市,13939141077,花儿朵朵(焦作房管东北),,民主路火车站北50米路东,,http://www.huawa.com/shop/386421,http://www.huawa.com/phone/MWT7LQoYDaxZAgU-vM2jJQoEDaehBGfvEC-,huawa.com,民主路火车站北50米路东,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6736.html
江苏省,镇江市,15052930130,情定花屋,京口区,南门大街113号,,http://www.huawa.com/shop/346488,http://www.huawa.com/phone/TXbl09qZwPQqn-RqYHUXHK9op8OSaX5QVcW,huawa.com,南门大街113号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6746.html
内蒙古自治区,包头市,15847262443,花香花卉,包头稀土高新技术产业开发区,艾不盖街附近,2580569765,http://www.huawa.com/shop/338040,http://www.huawa.com/phone/3ABfhFAY0Mf824Snt4ANgEgI2Mf4y3Ltdr8,huawa.com,艾不盖街附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6745.html
甘肃省,庆阳市,15095565665,阳光花屋,镇原县,甘肃省，庆阳市，镇原县，临泾乡，,991517790,http://www.huawa.com/shop/384887,http://www.huawa.com/phone/ceV30hhqCIxVILh5tdeB4g2uhmEIBZGMM98,huawa.com,，，，临泾乡，,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6744.html
湖南省,株洲市,18173304505,姐妹花花店,醴陵市,西山街道书院社区左权中路新融楼1号门面(近大剧院),,http://www.huawa.com/shop/364407,http://www.huawa.com/phone/g4z8bt7-bwI9Af6gFiojgdrbyXxTo5AhVkU,huawa.com,西山街道书院社区左权中路新融楼1号门面(近大剧院),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6743.html
安徽省,阜阳市,15178195850,馨雅花艺,阜南县,府前西路16号城市花园向东40米路南（体育馆大门正对面）,,http://www.huawa.com/shop/352119,http://www.huawa.com/phone/kw0A9Me3lpXiE_W1FkSx0tg3VVckkHb1goh,huawa.com,府前西路16号城市花园向东40米路南（体育馆大门正对面）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6742.html
,,5735113701,乡情花艺,,双塔北路便民市场4号,,http://www.huawa.com/shop/336503,http://www.huawa.com/phone/BF54lD4KZuSOjwUgWD21BjCR42WuiSjw_kl,huawa.com,双塔北路便民场4号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6741.html
广西壮族自治区,玉林市,13975515003,幸福花坊,北流市,城中路131附近,1025725617,http://www.huawa.com/shop/379510,http://www.huawa.com/phone/WJK1-EeN7EsQyDcy8WMpRaAEOJ4GM4yDn2L,huawa.com,城中路131附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6740.html
广东省,肇庆市,13620365953,万利达花店,怀集县,怀集县怀城镇沿江中路115号,532318,http://www.huawa.com/shop/367222,http://www.huawa.com/phone/i-ofcQz2_ak8_cyOQXiesZxmzclszhyZEUm,huawa.com,怀城镇沿江中路115号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6739.html
四川省,绵阳市,15151443069,梦娜花艺工作室,,永顺路与兴华南路交叉口旁,,http://www.huawa.com/shop/398203,http://www.huawa.com/phone/wqocbgp7ez64LurfZxqYeepze9zKkYOw2jo,huawa.com,永顺路与兴华南路交叉口旁,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6754.html
云南省,曲靖市,15857492554,艺客花卉中心,罗平县,文笔路2附近,1292468906,http://www.huawa.com/shop/372858,http://www.huawa.com/phone/IR_.0PNWhKRA02u7YwJRL3OtOmKRM33wp__,huawa.com,文笔路2附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6753.html
安徽省,滁州市,18055072216,晓宇花店,琅琊区,丰乐南路241号04号门桂苑山庄以南30米,1084947724,http://www.huawa.com/shop/351866,http://www.huawa.com/phone/5DU4iNUNYzPPRhPG-g7zAiMGUA2PPFdQhCv,huawa.com,丰乐南路241号04号门桂苑山庄以南30米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6752.html
山东省,德州市,13584688500,花艺窗帘(富民大街),,中心街735号附近,,http://www.huawa.com/shop/391289,http://www.huawa.com/phone/l-_2ebovFN0-_S59neleLlhnfFS2u_M4Yrt,huawa.com,中心街735号附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6751.html
山东省,青岛市,15166906619,米莱鲜花,市北区,同乐路676号,77814391,http://www.huawa.com/shop/357241,http://www.huawa.com/phone/-TT89DVK1Uob2M7D0_TD-B1W8xVXofxNWHD,huawa.com,同乐路676号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6750.html
江苏省,扬州市,15705251919,馨怡花坊(二店),邗江区,扬子江中路391号,694294135,http://www.huawa.com/shop/346233,http://www.huawa.com/phone/HOgDMxaaS8JxjxIFg2qIOosZaC9JhzsGL65,huawa.com,扬子江中路391号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6749.html
四川省,资阳市,15953205158,唯美花坊,,三贤祠街道皇龙路15号,,http://www.huawa.com/shop/398457,http://www.huawa.com/phone/8SB46MWKlQlWn7o509SR9K256hbRVGm8D9D,huawa.com,三贤祠街道皇龙路15号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6748.html
青海省,海北藏族自治州,13897015567,鲜花蔬菜瓜果小超市,海晏县,同宝路158号附近,258258,http://www.huawa.com/shop/375160,http://www.huawa.com/phone/MF1XTnTXJ6QWH9LUB3MlfrS3Cx3RGH_LfFG,huawa.com,同宝路158号附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6747.html
山西省,长治市,15903559120,馨悦鲜花店,城区,府西街医院对面（清水泉大浴池旁）,1274043781,http://www.huawa.com/shop/337021,http://www.huawa.com/phone/KNQMEMOhCLxf_5gjIsLNg_KudDUNhPAeOM7,huawa.com,府西街医院对面（清水泉大浴池旁）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6762.html
重庆市,市辖区,15025378733,最美时光,合川区,文华街4号〔柏树街公交车站斜对面〕,648572661,http://www.huawa.com/shop/377724,http://www.huawa.com/phone/puvxi6EJi5CAcOowssbqubf5E9l7iIQmLwq,huawa.com,文华街4号〔柏树街公交车站斜对面〕,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6761.html
,,13583777601,百花缘花卉,,紫金南路金小丫幼儿园旁,,http://www.huawa.com/shop/361596,http://www.huawa.com/phone/FTBbhOARgMkRd6AqrFzb5kMgVjN0SVc47u6,huawa.com,紫金南路金小丫幼儿园旁,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6760.html
江苏省,无锡市,13512222162,香怡花行,宜兴市,新昌路32号,354474080,http://www.huawa.com/shop/343420,http://www.huawa.com/phone/FeLp7WfPuvbydtc_f2rF-X3Uv_tbyNwba66,huawa.com,新昌路32号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6759.html
贵州省,黔西南布依族苗族自治州,18785950301,心缘花艺,,市府中路与永兴南路交叉口西北50米,,http://www.huawa.com/shop/397180,http://www.huawa.com/phone/jnof8EiSozizoGcXQ0lXwHhS00iTgDbSDUD,huawa.com,市府中路与永兴南路交叉口西北50米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6758.html
陕西省,西安市,15229595216,有家花店,碑林区,柏树林70a,3286252941,http://www.huawa.com/shop/373627,http://www.huawa.com/phone/z2tdhk9ubyK5I29Sc02Ehek92gz6tGS2IWr,huawa.com,柏树林70a,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6757.html
湖北省,黄冈市,18942145763,花缘Flower,武穴市,龙潭路17号花缘Flower,247058153,http://www.huawa.com/shop/363643,http://www.huawa.com/phone/ZzkcZfx0UuHjAr1gTbj0bYdBgUv3r0DqQki,huawa.com,龙潭路17号花缘Flower,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6756.html
湖北省,武汉市,15527099543,佛祖岭花艺坊,江夏区,高新六路佛祖岭A区20号楼1层,2524277703,http://www.huawa.com/shop/412283,http://www.huawa.com/phone/E8OVsMPShFNLuGS8sF8OpLYv6maH9LvFtA7,huawa.com,高新六路佛祖岭A区20号楼1层,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6755.html
河南省,南阳市,15670260101,小静花卉(2楼),新野县,解放路72附近,,http://www.huawa.com/shop/361598,http://www.huawa.com/phone/46AQLzrxi3P9Zo_oaf56ENxbhk3vtZn6sGp,huawa.com,解放路72附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6767.html
安徽省,合肥市,15055168343,燕子花卉军港花场,,兴盛路与军港路交叉口南150米,,http://www.huawa.com/shop/399998,http://www.huawa.com/phone/PDV_h6ODEj6hWdIR9cQDBh5Ovl8BOhHHsBr,huawa.com,兴盛路与军港路交叉口南150米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6766.html
,,15262620586,勿忘我花坊·婚庆礼仪（合丰店）,,昆山陆家镇合丰金阳西路与春阳路交口东北角,,http://www.huawa.com/shop/378493,http://www.huawa.com/phone/4v1CuOoCAPkO-a4CpN5viPAmSANku-i4Ntc,huawa.com,昆山陆家镇合丰金阳西路与春阳路交口东北角,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6765.html
山东省,聊城市,13734457515,冰冰花坊,东昌府区,益民胡同与水城中街交叉口往东100米路南,1024122825,http://www.huawa.com/shop/359805,http://www.huawa.com/phone/mugUPVfiKj_fMqhaDNmOoPNUPaLkPrNrMec,huawa.com,益民胡同与水城中街交叉口往东100米路南,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6764.html
辽宁省,大连市,15840630573,繁花·爱花屋,,商贸大世界谷达美食广场,,http://www.huawa.com/shop/414077,http://www.huawa.com/phone/MQkNnHRhrJcir0BQXAwNkzGPRrIcC37PyE_,huawa.com,商贸大世界谷达美食广场,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6763.html
山东省,青岛市,13563917285,花韵鲜花,平度市,同和街道办事处彩虹苑3-16号,32661566,http://www.huawa.com/shop/357238,http://www.huawa.com/phone/fWlV3jWu4a6s0SbZSIf2x4uh261bKc7RUWX,huawa.com,同和街道办事处彩虹苑3-16号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6738.html
江苏省,南通市,13962785111,邮政鲜花礼仪,海安县,宁海南路4号1-26,782515406,http://www.huawa.com/shop/344694,http://www.huawa.com/phone/-HaemMRJ3-lbhOG94-nq8nKhN7AFHhM0BBH,huawa.com,宁海南路4号1-26,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6737.html
内蒙古自治区,乌兰察布市,15560611111,鲜花超市水果(解放路),集宁区,光明街盟医院急诊正对面,77137542,http://www.huawa.com/shop/392565,http://www.huawa.com/phone/9XFnF4kBYf1CZa3ULCz-XF5_IfyCJG3SGGC,huawa.com,光明街盟医院急诊正对面,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6736.html
,,18028333011,芯花房婚庆花艺舍,,石岐区湖滨路和孙文西路交叉口北侧,,http://www.huawa.com/shop/368245,http://www.huawa.com/phone/7AV71KUahKgWz9o5Ch9wByKEOgPKw-x8T9w,huawa.com,石岐湖滨路和孙文西路交叉口北侧,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6735.html
安徽省,宣城市,15205655031,琴琴鲜花,宣州区,鳌峰街道状元南路300号,,http://www.huawa.com/shop/352885,http://www.huawa.com/phone/p4k2E0y54DdHoSbTMWq4YF_z54CfnQSaeQl,huawa.com,鳌峰街道状元南路300号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6734.html
河北省,保定市,1351312087,宜家花卉,,生态园花卉市场,1092583817,http://www.huawa.com/shop/335733,http://www.huawa.com/phone/ajiDdSsh5BeB1SwlePaDiOqBl_eh9QwMQie,huawa.com,生态园花卉市场,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6733.html
陕西省,咸阳市,13060343629,馨语瓜果鲜花礼品店,秦都区,渭阳西路咸通南路十字路口,947408048,http://www.huawa.com/shop/374132,http://www.huawa.com/phone/WgbLtTfi6YvQL_sZdDqWAHuRPW6Y_QraIH5,huawa.com,渭阳西路咸通南路十字路口,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6732.html
,,13574596298,聆听花语,,屈原大道附近,,http://www.huawa.com/shop/365428,http://www.huawa.com/phone/nfzJUswxNrW7h_rATMn__WrgItSs7RFsrXb,huawa.com,屈原大道附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6731.html
安徽省,阜阳市,13966582333,玫瑰心语,临泉县,城关镇临鲖路北侧水务局楼下,531609468,http://www.huawa.com/shop/352120,http://www.huawa.com/phone/Wop._qp1JT8uSoeSIWI5Ap5xNT8mNn5_lWX,huawa.com,城关镇临鲖路北侧水务局楼下,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6746.html
内蒙古自治区,鄂尔多斯市,13947736761,四季美花卉城,鄂托克前旗,珠和东街附近,586932,http://www.huawa.com/shop/338296,http://www.huawa.com/phone/EeMKuaYjf8ZnZO8CiAmE-ctZ4j7aZW6BdE1,huawa.com,珠和东街附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6745.html
河北省,邢台市,15131951592,妮妮花店,,胜利大街255号,,http://www.huawa.com/shop/385399,http://www.huawa.com/phone/fqWRJkWuIhlV5hpUyhSa8GHiW6JhVV6g0YB,huawa.com,胜利大街255号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6744.html
湖南省,益阳市,13337272616,薇漾鲜花,赫山区,羊舞岭小区32栋湖南城市学院北门,466818486,http://www.huawa.com/shop/365175,http://www.huawa.com/phone/k2.Q_glrsaxJEEw6kjVkW3ekLcdxJEFx1ok,huawa.com,羊舞岭小区32栋湖南城市学院北门,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6743.html
安徽省,宿州市,15755718765,移花宫花坊,埇桥区,西昌南路886号（原老卫校信息楼楼下）,1581197565,http://www.huawa.com/shop/352375,http://www.huawa.com/phone/NRY52OQZ1IhTsKo7zORg2NQd.yKBXyLT_SC,huawa.com,西昌南路886号（原老卫校信息楼楼下）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6742.html
