province,city,tel,name,district,origin_address,qq,shop_url,img_tel,source,address,source_url
上海,上海,18221496557,上海258鲜花,普陀区,嘉定区江桥镇曹安公路1777号美城广场B区一楼1038--1039--1040房间,1275888453,http://www.zhuandan.com/Stores/14930,,zhuandan.com,嘉定区江桥镇曹安公路1777号美城广场B区一楼1038--1039--1040房间,http://www.zhuandan.com/Stores/flowers?&p=1
上海,上海,15618675997,上海长宁区小花招花坊,长宁区,红宝石路533号B002室,1195377289,http://www.zhuandan.com/Stores/60120,,zhuandan.com,红宝石路533号B002室,http://www.zhuandan.com/Stores/flowers?&p=68
广东,深圳市,18927408255,深圳罗湖区爱之意花坊,罗湖区,东门新园路14号东兴大厦,3515561248,http://www.zhuandan.com/Stores/28603,,zhuandan.com,东门新园路14号东兴大厦,http://www.zhuandan.com/Stores/flowers?&p=1
广东,东莞市,15112751382,东莞石碣镇新意花店,石碣镇,民丰路23号,846974454,http://www.zhuandan.com/Stores/56303,,zhuandan.com,民丰路23号,http://www.zhuandan.com/Stores/flowers?&p=62
上海,上海,15221376745,上海虹口区小卓鲜花,虹口区,水电路广中三村41号106花店,2496346360,http://www.zhuandan.com/Stores/23773,,zhuandan.com,水电路广中三村41号106花店,http://www.zhuandan.com/Stores/flowers?&p=68
北京,北京,15136929949,北京朝阳区浪漫情缘鲜花店,朝阳区,北京市朝阳区酒仙桥,2020597878,http://www.zhuandan.com/Stores/14954,,zhuandan.com,酒仙桥,http://www.zhuandan.com/Stores/flowers?&p=1
北京,北京,17611176599,北京丰台区云汐花坊,丰台区,成寿寺路中海城紫鑫阁134号院3号楼底商云汐花坊,329242955,http://www.zhuandan.com/Stores/67056,,zhuandan.com,成寿寺路中海城紫鑫阁134号院3号楼底商云汐花坊,http://www.zhuandan.com/Stores/flowers?&p=62
重庆,重庆市,13350389611,重庆市小曾鲜花,沙坪坝区,童家桥街道西南政法大学沙坪坝校区,771692965,http://www.zhuandan.com/Stores/50299,,zhuandan.com,童家桥街道西南政法大学沙坪坝校区,http://www.zhuandan.com/Stores/flowers?&p=64
广东,佛山市,13889944958,佛山南海区花鲜谷,南海区,大沥镇祺兴花园,379323545,http://www.zhuandan.com/Stores/39205,,zhuandan.com,大沥镇祺兴花园,http://www.zhuandan.com/Stores/flowers?&p=63
广东,佛山市,17817392794,佛山南海区岐悦心鲜花礼品店,南海区,大沥镇北环路与黄海路交叉口西北150米,2241271604,http://www.zhuandan.com/Stores/75975,,zhuandan.com,大沥镇北环路与黄海路交叉口西北150米,http://www.zhuandan.com/Stores/flowers?&p=65
黑龙江,大庆市,13946908787,大庆市绿之风情鲜花店,萨尔图区,大庆新村经六街4-1楼下,534958109,http://www.zhuandan.com/Stores/3160,,zhuandan.com,大庆新村经六街4-1楼下,http://www.zhuandan.com/Stores/flowers?&p=61
河北,邯郸市,18330035810,邯郸市媞娜花艺坊,丛台区,东柳大街21号春晖小区(东柳北大街),1226374663,http://www.zhuandan.com/Stores/48607,,zhuandan.com,东柳大街21号春晖小区(东柳北大街),http://www.zhuandan.com/Stores/flowers?&p=60
云南,昆明市,15987109178,昆明官渡区花希花店,官渡区,云南省昆明市官渡区吴井街道昆铁工程岔街通号小区(绿色走廊与岔街交叉口西南方向68米),,http://www.zhuandan.com/Stores/48252,,zhuandan.com,吴井街道昆铁工程岔街通号小区(绿色走廊与岔街交叉口西南方向68米),http://www.zhuandan.com/Stores/flowers?&p=67
山东,菏泽市,15552309962,菏泽爱唯一花艺,牡丹区,菏泽市中山路与人民路交叉口东100米路北,772031593,http://www.zhuandan.com/Stores/18184,,zhuandan.com,中山路与人民路交叉口东100米路北,http://www.zhuandan.com/Stores/flowers?&p=66
吉林,吉林市,15843208711,吉林市花样印记鲜花水果速递,船营区,吉林省吉林市船营区临江街道长春路40-8号吉林省吉林中西医结合医院,1243474752,http://www.zhuandan.com/Stores/34528,,zhuandan.com,临江街道长春路40-8号中西医结合医院,http://www.zhuandan.com/Stores/flowers?&p=68
四川,成都市,18782288859,成都青羊区琪卉花坊,青羊区,百花西路1号,515188211,http://www.zhuandan.com/Stores/22958,,zhuandan.com,百花西路1号,http://www.zhuandan.com/Stores/flowers?&p=1
广东,深圳市,15915343125,深圳宝安区福永珍爱花店,宝安区,宝安大道福永段西侧6303-4号（11号线桥头地铁站A出口旁边）,2499726975,http://www.zhuandan.com/Stores/23548,,zhuandan.com,宝安大道福永段西侧6303-4号（11号线桥头地铁站A出口旁边）,http://www.zhuandan.com/Stores/flowers?&p=62
安徽,阜阳市,13965569664,阜阳市春之约花店,颍东区,中鑫商业街162号,769723391,http://www.zhuandan.com/Stores/24702,,zhuandan.com,中鑫商业街162号,http://www.zhuandan.com/Stores/flowers?&p=64
浙江,杭州市,19857185253,杭州市春野花艺,拱墅区,浙江省杭州市拱墅区祥符街道御峰大厦1225室,275861438,http://www.zhuandan.com/Stores/25655,,zhuandan.com,祥符街道御峰大厦1225室,http://www.zhuandan.com/Stores/flowers?&p=63
江苏,南京市,13815432567,南京雨花台区雨梦花艺,雨花台区,西善桥街道岱山中路6-21号,384927778,http://www.zhuandan.com/Stores/42698,,zhuandan.com,西善桥街道岱山中路6-21号,http://www.zhuandan.com/Stores/flowers?&p=65
河北,石家庄市,13613317776,石家庄女人花鲜花,裕华区,河北省石家庄市育才街301号,9879065,http://www.zhuandan.com/Stores/13663,,zhuandan.com,育才街301号,http://www.zhuandan.com/Stores/flowers?&p=61
广东,深圳市,18923456172,深圳宝安区爱尚花艺,宝安区,龙华公园路商业街384号,611661485,http://www.zhuandan.com/Stores/20708,,zhuandan.com,龙华公园路商业街384号,http://www.zhuandan.com/Stores/flowers?&p=60
北京,北京,15010059432,北京伊莎贝尔花坊,西城区,地安门西大街6号,2201229615,http://www.zhuandan.com/Stores/85120,,zhuandan.com,地安门西大街6号,http://www.zhuandan.com/Stores/flowers?&p=67
辽宁,沈阳市,13019341356,沈阳沈河区艺宸鲜花店,沈河区,西顺城街222号2栋1层1号,531114895,http://www.zhuandan.com/Stores/52232,,zhuandan.com,西顺城街222号2栋1层1号,http://www.zhuandan.com/Stores/flowers?&p=66
安徽,宿州市,18225576667,宿州市陌上花开鲜花店,埇桥区,安徽省宿州市埇桥区东关街道汴河中路118号陌上花开花艺,"1292639010,87423745",http://www.zhuandan.com/Stores/24808,,zhuandan.com,东关街道汴河中路118号陌上花开花艺,http://www.zhuandan.com/Stores/flowers?&p=68
广东,深圳市,15220222775,深圳福田区桐馨花店,福田区,南园街道滨河新村25栋,597161902,http://www.zhuandan.com/Stores/44150,,zhuandan.com,南园街道滨河新村25栋,http://www.zhuandan.com/Stores/flowers?&p=1
浙江,台州市,13819688667,台州市路桥区六月天花店,路桥区,桐屿街道屿城路121号,94796172,http://www.zhuandan.com/Stores/65422,,zhuandan.com,桐屿街道屿城路121号,http://www.zhuandan.com/Stores/flowers?&p=59
江西,南昌市,15797737521,南昌青山湖区五月花鲜花店,青山湖区,上海路新村3栋101室,583923391,http://www.zhuandan.com/Stores/30975,,zhuandan.com,上海路新村3栋101室,http://www.zhuandan.com/Stores/flowers?&p=62
湖北,武汉市,13995518957,武汉洪山区米思花艺,洪山区,卓刀泉路238号(地铁2号线杨家湾站B出口旁)武汉皇后公园14号商铺米思花艺,2086485925,http://www.zhuandan.com/Stores/50050,,zhuandan.com,卓刀泉路238号(地铁2号线杨家湾站B出口旁)武汉皇后公园14号商铺米思花艺,http://www.zhuandan.com/Stores/flowers?&p=64
上海,上海,13122635668,上海普陀区嘉嘉花屋,普陀区,普陀区金鼎路1500号,298296400,http://www.zhuandan.com/Stores/39228,,zhuandan.com,金鼎路1500号,http://www.zhuandan.com/Stores/flowers?&p=63
重庆,重庆市,13996051486,重庆渝北区花语花屋,渝北区,松石北路73号附8号花语花屋(松北支路),502422447,http://www.zhuandan.com/Stores/79820,,zhuandan.com,松石北路73号附8号花语花屋(松北支路),http://www.zhuandan.com/Stores/flowers?&p=65
辽宁,沈阳市,15566217200,沈阳浑南区爱尚鲜花坊,浑南区,融大浑河湾,116061721,http://www.zhuandan.com/Stores/85855,,zhuandan.com,融大浑河湾,http://www.zhuandan.com/Stores/flowers?&p=61
江苏,南通市,13962889359,海门市爱尚鲜花店,海门市,江苏南通海门市镇中路83号（实验幼儿园对面）,415934331,http://www.zhuandan.com/Stores/10998,,zhuandan.com,南通镇中路83号（实验幼儿园对面）,http://www.zhuandan.com/Stores/flowers?&p=60
重庆,重庆市,13350371875,重庆渝中区纤霖花艺有限责任公司,渝中区,重庆市渝中区解放碑街道大都会商厦大都会东方广场(正阳街与五一路交叉口西侧44米),514974802,http://www.zhuandan.com/Stores/57482,,zhuandan.com,解放碑街道大都会商厦大都会东方广场(正阳街与五一路交叉口西侧44米),http://www.zhuandan.com/Stores/flowers?&p=67
四川,成都市,18180209656,成都武侯区花与爱,武侯区,四川省成都市武侯区簇桥街道金兴中路336号,3431655568,http://www.zhuandan.com/Stores/36912,,zhuandan.com,簇桥街道金兴中路336号,http://www.zhuandan.com/Stores/flowers?&p=66
西藏,拉萨市,13568750604,拉萨城关区小羽花坊,城关区,太阳岛商务公寓,172891167,http://www.zhuandan.com/Stores/40176,,zhuandan.com,太阳岛商务公寓,http://www.zhuandan.com/Stores/flowers?&p=68
四川,成都市,15982243782,成都市武侯区幸福美鲜花,武侯区,成都市武侯区双丰中路263号附6-7号幸福美鲜花,"898146536,278186499",http://www.zhuandan.com/Stores/13546,,zhuandan.com,双丰中路263号附6-7号幸福美鲜花,http://www.zhuandan.com/Stores/flowers?&p=1
河北,石家庄市,18032481715,石家庄蓝岛花卉,长安区,长安区裕华区新华区桥西区长安公园北门对面,3378611403,http://www.zhuandan.com/Stores/41874,,zhuandan.com,裕华区新华区桥西区长安公园北门对面,http://www.zhuandan.com/Stores/flowers?&p=59
安徽,马鞍山市,18856555208,马鞍山花山区锦瑟花店,花山区,锦瑟花店,654924536,http://www.zhuandan.com/Stores/75320,,zhuandan.com,锦瑟花店,http://www.zhuandan.com/Stores/flowers?&p=58
广东,广州市,13332819433,广州番禺区粤霏鲜花大石店,番禺区,大石爱华路45号,317084106,http://www.zhuandan.com/Stores/78048,,zhuandan.com,大石爱华路45号,http://www.zhuandan.com/Stores/flowers?&p=57
山东,青岛市,18663998810,青岛李沧区尚品花艺,李沧区,山东省青岛市李沧区浮山路街道重庆中路69-70号李村大集农贸市场(青山路与重庆中路辅路交叉口东南方向217米),472857517,http://www.zhuandan.com/Stores/23172,,zhuandan.com,浮山路街道重庆中路69-70号李村大集农贸市场(青山路与重庆中路辅路交叉口东南方向217米),http://www.zhuandan.com/Stores/flowers?&p=56
辽宁,沈阳市,13909825575,沈阳于洪区雅馨韵鲜花庆典,于洪区,辽宁省沈阳市于洪区陵西街道川江教师新村(长江北街与松山西路交叉口南侧278米),286876346,http://www.zhuandan.com/Stores/57104,,zhuandan.com,陵西街道川江教师新村(长江北街与松山西路交叉口南侧278米),http://www.zhuandan.com/Stores/flowers?&p=55
山东,济南市,18560113771,济南槐荫区花千谷花艺,槐荫区,山东省济南市槐荫区报业大厦,623175417,http://www.zhuandan.com/Stores/79269,,zhuandan.com,报业大厦,http://www.zhuandan.com/Stores/flowers?&p=54
云南,保山市,19187505092,保山隆阳区呈祥百合缘花坊,隆阳区,隆阳路梨园商场南大门,2975995030,http://www.zhuandan.com/Stores/87315,,zhuandan.com,隆阳路梨园商场南大门,http://www.zhuandan.com/Stores/flowers?&p=2232
安徽,合肥市,15056993449,合肥包河区时光之礼花店,包河区,美湖小区1栋107室,591128427,http://www.zhuandan.com/Stores/76051,,zhuandan.com,美湖小区1栋107室,http://www.zhuandan.com/Stores/flowers?&p=2231
湖北,武汉市,18942920836,武汉硚口区心意花坊,硚口区,武汉市硚口区长丰大道172号,190975010,http://www.zhuandan.com/Stores/5392,,zhuandan.com,长丰大道172号,http://www.zhuandan.com/Stores/flowers?&p=62
内蒙古,包头市,15848255304,包头市东河区都市花乡鲜花,东河区,内蒙古包头市东河区东站街道,1552370971,http://www.zhuandan.com/Stores/49795,,zhuandan.com,东站街道,http://www.zhuandan.com/Stores/flowers?&p=64
河南,周口市,13271666456,周口川汇区久久鲜花,川汇区,周口市川汇区人民路交叉口向西50米,416479605,http://www.zhuandan.com/Stores/14914,,zhuandan.com,人民路交叉口向西50米,http://www.zhuandan.com/Stores/flowers?&p=63
浙江,金华市,18757620218,东阳市可心花店,东阳市,浙江省金华市东阳市横店镇医学路52号可心花艺,"1158090258,454909407",http://www.zhuandan.com/Stores/27609,,zhuandan.com,横店镇医学路52号可心花艺,http://www.zhuandan.com/Stores/flowers?&p=65
上海,上海,15556856988,上海静安区静雯花房,静安区,灵石路1179号附近灵石路鲜花批发市场,2245221197,http://www.zhuandan.com/Stores/63613,,zhuandan.com,灵石路1179号附近灵石路鲜花批发市场,http://www.zhuandan.com/Stores/flowers?&p=61
云南,昆明市,18287130794,昆明呈贡区恒源花卉经营部,呈贡区,云南省昆明市呈贡区洛羊街道大张溪营(倪大段与林溪路交叉口北侧190米),3297415498,http://www.zhuandan.com/Stores/75264,,zhuandan.com,洛羊街道大张溪营(倪大段与林溪路交叉口北侧190米),http://www.zhuandan.com/Stores/flowers?&p=60
北京,北京,16601062258,北京房山区零起点鲜花坊,房山区,北京市房山区阎村镇007县道星城北里,1325063413,http://www.zhuandan.com/Stores/45195,,zhuandan.com,阎村镇007县道星城北里,http://www.zhuandan.com/Stores/flowers?&p=67
江苏,常州市,15151978899,常州市8090花坊,武进区,牛塘镇青云工业园区,1664533313,http://www.zhuandan.com/Stores/49972,,zhuandan.com,牛塘镇青云工业园区,http://www.zhuandan.com/Stores/flowers?&p=66
江苏,无锡市,13815112737,宜兴市澜语絮花艺,宜兴市,江苏省无锡市宜兴市环科园绿园路112号,626068159,http://www.zhuandan.com/Stores/49649,,zhuandan.com,环科园绿园路112号,http://www.zhuandan.com/Stores/flowers?&p=68
广东,深圳市,13631628230,深圳福田区久久鲜花,福田区,深圳市福田区福华一路中心商务大厦,1587809052,http://www.zhuandan.com/Stores/7629,,zhuandan.com,福华一路中心商务大厦,http://www.zhuandan.com/Stores/flowers?&p=1
陕西,宝鸡市,13279181025,宝鸡市渭滨区盛楠枫鲜花中心,渭滨区,石龙路党家村南门时光花园酒店楼下宝鸡市盛楠枫鲜花,980779586,http://www.zhuandan.com/Stores/83730,,zhuandan.com,石龙路党家村南门时光花园酒店楼下盛楠枫鲜花,http://www.zhuandan.com/Stores/flowers?&p=2230
陕西,咸阳市,18291007495,咸阳渭城区澜庭花艺,渭城区,陕西省咸阳市渭城区渭阳街道东风路(长陵路与东风路交叉口北侧78米),1575682504,http://www.zhuandan.com/Stores/63649,,zhuandan.com,渭阳街道东风路(长陵路与东风路交叉口北侧78米),http://www.zhuandan.com/Stores/flowers?&p=59
广东,深圳市,13434730948,深圳宝安区月圆花艺,宝安区,深圳市宝安区西乡街道前进二路83号,452509957,http://www.zhuandan.com/Stores/37183,,zhuandan.com,西乡街道前进二路83号,http://www.zhuandan.com/Stores/flowers?&p=58
河北,廊坊市,13373368008,霸州市洁洁鲜花店,霸州市,霸州市天祥路隆泰小区西门北200米路东,1031220666,http://www.zhuandan.com/Stores/25826,,zhuandan.com,天祥路隆泰小区西门北200米路东,http://www.zhuandan.com/Stores/flowers?&p=57
上海,上海,18217664962,上海市馨缘花艺服务中心,浦东新区,惠南镇通济路58号,2290714609,http://www.zhuandan.com/Stores/18589,,zhuandan.com,惠南镇通济路58号,http://www.zhuandan.com/Stores/flowers?&p=56
广西,北海市,13877934910,北海市蝶恋花坊花店,海城区,广西北海湖海路251号（湖海路与深圳路交汇处）7路车到技术学院站,1029371033,http://www.zhuandan.com/Stores/11036,,zhuandan.com,北海湖海路251号（湖海路与深圳路交汇处）7路车到技术学院站,http://www.zhuandan.com/Stores/flowers?&p=55
重庆,重庆郊县,18623607456,忠县千佰卉花卉店,忠县,市忠县忠州街道巴王路6号附3号千佰卉,313965680,http://www.zhuandan.com/Stores/68007,,zhuandan.com,市忠州街道巴王路6号附3号千佰卉,http://www.zhuandan.com/Stores/flowers?&p=54
四川,成都市,13540158399,成都双流区卉家花卉,双流区,卉家花卉,65435591,http://www.zhuandan.com/Stores/89363,,zhuandan.com,卉家花卉,http://www.zhuandan.com/Stores/flowers?&p=2232
河北,石家庄市,18633838786,石家庄市汇香源鲜花店,长安区,长征街与和平路交叉口南200米动力厂二宿舍,791883716,http://www.zhuandan.com/Stores/11027,,zhuandan.com,长征街与和平路交叉口南200米动力厂二宿舍,http://www.zhuandan.com/Stores/flowers?&p=2231
广东,深圳市,15986735550,深圳市宜家花卉,宝安区,深圳市龙华新区民治大道牛栏前村31栋101,"461843618,24229138",http://www.zhuandan.com/Stores/23056,,zhuandan.com,龙华新区民治大道牛栏前村31栋101,http://www.zhuandan.com/Stores/flowers?&p=62
湖北,武汉市,13437273458,武汉汉阳区蒲公英鲜花,汉阳区,湖北省武汉市汉阳区五里墩街街道汉阳大道624七里香苑(麒麟路与罗七路交叉口东侧283米),570969846,http://www.zhuandan.com/Stores/62863,,zhuandan.com,五里墩街街道汉阳大道624七里香苑(麒麟路与罗七路交叉口东侧283米),http://www.zhuandan.com/Stores/flowers?&p=64
北京,北京,13520066435,北京朝阳区玉兰香花店,朝阳区,北京市朝阳区西大望路甲12号,"974537959,1300558474,498031490",http://www.zhuandan.com/Stores/11080,,zhuandan.com,西大望路甲12号,http://www.zhuandan.com/Stores/flowers?&p=63
吉林,长春市,17743123322,长春南关区百语鲜花,南关区,电力小区,379315147,http://www.zhuandan.com/Stores/68060,,zhuandan.com,电力小区,http://www.zhuandan.com/Stores/flowers?&p=65
四川,广安市,15808269189,广安市爱之缘花店,广安区,四川省广安市广安区北辰街道城墙街39-3号,713000107,http://www.zhuandan.com/Stores/25216,,zhuandan.com,北辰街道城墙街39-3号,http://www.zhuandan.com/Stores/flowers?&p=61
青海,海西,13897091849,格尔木市春丽礼品店,格尔木市,昆仑路街道八一中路9-1号,,http://www.zhuandan.com/Stores/24584,,zhuandan.com,昆仑路街道八一中路9-1号,http://www.zhuandan.com/Stores/flowers?&p=60
广东,深圳市,13510721807,深圳南山区怡雅花坊,南山区,留仙大道留仙洞悦方广场1号楼2楼D254商铺怡雅花坊(留仙洞悦方广场店),83960831,http://www.zhuandan.com/Stores/69783,,zhuandan.com,留仙大道留仙洞悦方广场1号楼2楼D254商铺怡雅花坊(留仙洞悦方广场店),http://www.zhuandan.com/Stores/flowers?&p=67
河南,许昌市,15993609299,许昌思雨花艺,魏都区,许昌市魏都区毓秀路与前进路交叉口向南50米路西(中医院西门对面）,704777239,http://www.zhuandan.com/Stores/565,,zhuandan.com,毓秀路与前进路交叉口向南50米路西(中医院西门对面）,http://www.zhuandan.com/Stores/flowers?&p=66
辽宁,沈阳市,13514253636,沈阳市小旭花艺工作室,和平区,辽宁省沈阳市和平区太原街街道夜未央Disco中山公园(和平南大街),629269399,http://www.zhuandan.com/Stores/38906,,zhuandan.com,太原街街道夜未央Disco中山公园(和平南大街),http://www.zhuandan.com/Stores/flowers?&p=68
安徽,铜陵市,15385629787,铜陵市佳人鲜花坊,铜官区,恒大绿洲商业街115号,460837773,http://www.zhuandan.com/Stores/18706,,zhuandan.com,恒大绿洲商业街115号,http://www.zhuandan.com/Stores/flowers?&p=2230
四川,成都市,19180410086,成都郫都区阳光花坊,郫都区,天河路淘淘橙二期二单元一楼40号,791182920,http://www.zhuandan.com/Stores/63145,,zhuandan.com,天河路淘淘橙二期二单元一楼40号,http://www.zhuandan.com/Stores/flowers?&p=59
湖南,长沙市,17352878793,长沙雨花区花仙子花店,雨花区,长沙市雨花区莲湖饰品城3栋102,2161186946,http://www.zhuandan.com/Stores/68425,,zhuandan.com,莲湖饰品城3栋102,http://www.zhuandan.com/Stores/flowers?&p=58
河北,唐山市,13513259659,唐山市惜缘花店,丰润区,丰润区富丽城2—5号,631892440,http://www.zhuandan.com/Stores/4082,,zhuandan.com,富丽城2—5号,http://www.zhuandan.com/Stores/flowers?&p=57
湖北,武汉市,15071222325,武汉洪山区一品花艺,洪山区,雄楚大道陈家湾雄楚国际大酒店斜对面,805469851,http://www.zhuandan.com/Stores/22685,,zhuandan.com,雄楚大道陈家湾雄楚国际大酒店斜对面,http://www.zhuandan.com/Stores/flowers?&p=56
甘肃,武威市,13884540461,武威市欣欣鲜花花店,凉州区,地质新村街街道阜康路,"2775661619,3302744801",http://www.zhuandan.com/Stores/16668,,zhuandan.com,地质新村街街道阜康路,http://www.zhuandan.com/Stores/flowers?&p=55
江苏,宿迁市,15751598737,宿迁市花田喜事婚庆花艺,宿城区,义乌商贸城精品二期21号,2719289935,http://www.zhuandan.com/Stores/30897,,zhuandan.com,义乌商贸城精品二期21号,http://www.zhuandan.com/Stores/flowers?&p=54
河北,石家庄市,13373119015,石家庄长安区园野鲜花,长安区,丰收路北城国际,197116926,http://www.zhuandan.com/Stores/69140,,zhuandan.com,丰收路北城国际,http://www.zhuandan.com/Stores/flowers?&p=2232
北京,北京,13911381679,北京平谷区微梦汇鲜花绿植,平谷区,新平北路63号1,379288246,http://www.zhuandan.com/Stores/77843,,zhuandan.com,新平北路63号1,http://www.zhuandan.com/Stores/flowers?&p=2231
广东,潮州市,13727983448,潮州湘桥区松竹梅花苑,湘桥区,潮州市南较路趣春花园10号,819864346,http://www.zhuandan.com/Stores/4628,,zhuandan.com,南较路趣春花园10号,http://www.zhuandan.com/Stores/flowers?&p=62
江苏,南京市,13851624638,南京秦淮区品尚鲜花,秦淮区,江苏省南京市秦淮区仙鹤街126号,981212780,http://www.zhuandan.com/Stores/14999,,zhuandan.com,仙鹤街126号,http://www.zhuandan.com/Stores/flowers?&p=64
山西,大同市,13994414793,大同平城区真情花坊,平城区,山西省大同市平城区向阳里街道红旗小区(向阳街)颐园碧水云天,476673045,http://www.zhuandan.com/Stores/27216,,zhuandan.com,向阳里街道红旗小区(向阳街)颐园碧水云天,http://www.zhuandan.com/Stores/flowers?&p=63
重庆,重庆市,17623238847,重庆沙坪坝区慕秋花艺,沙坪坝区,沙坪坝万达,1481104821,http://www.zhuandan.com/Stores/82140,,zhuandan.com,沙坪坝万达,http://www.zhuandan.com/Stores/flowers?&p=65
江苏,扬州市,15152797650,仪征市优雅花艺,仪征市,工农北路136号,1009650372,http://www.zhuandan.com/Stores/19345,,zhuandan.com,工农北路136号,http://www.zhuandan.com/Stores/flowers?&p=61
广东,佛山市,15815956490,佛山南海区花仟遇,南海区,光明路与西约大街交叉口西50米悦好味农庄,544828136,http://www.zhuandan.com/Stores/83721,,zhuandan.com,光明路与西约大街交叉口西50米悦好味农庄,http://www.zhuandan.com/Stores/flowers?&p=60
湖南,邵阳市,13607398880,邵阳大祥区小丹花艺,大祥区,马蹄路,251803106,http://www.zhuandan.com/Stores/47023,,zhuandan.com,马蹄路,http://www.zhuandan.com/Stores/flowers?&p=67
湖南,长沙市,18569460981,长沙雨花区花生活,雨花区,湖南省长沙市雨花区同升街道环保东路25号南庭·城果,554680806,http://www.zhuandan.com/Stores/23862,,zhuandan.com,同升街道环保东路25号南庭·城果,http://www.zhuandan.com/Stores/flowers?&p=66
山东,烟台市,18563856914,招远市姐姐鲜花店,招远市,山东省烟台市招远市罗峰街道晨钟路266号(晨钟路与金城路交叉口东侧102米),"1410826788,80501666",http://www.zhuandan.com/Stores/62973,,zhuandan.com,罗峰街道晨钟路266号(晨钟路与金城路交叉口东侧102米),http://www.zhuandan.com/Stores/flowers?&p=68
河南,南阳市,18211860808,南阳宛城区爱神鲜花,宛城区,宛仲景北路与仲景路交叉口北150米恒方·卢浮公馆,1023948451,http://www.zhuandan.com/Stores/84754,,zhuandan.com,宛仲景北路与仲景路交叉口北150米恒方·卢浮公馆,http://www.zhuandan.com/Stores/flowers?&p=2230
江西,南昌市,15083555982,南昌青山湖区雅韵源花店,青山湖区,南京东路南大科技楼,250165269,http://www.zhuandan.com/Stores/36011,,zhuandan.com,南京东路南大科技楼,http://www.zhuandan.com/Stores/flowers?&p=59
江苏,南京市,13770512625,南京玄武区昔年花店,栖霞区,南京市玄武区仙林仙鹤门仙居花园旁菜场,493309593,http://www.zhuandan.com/Stores/36708,,zhuandan.com,玄武区仙林仙鹤门仙居花园旁菜场,http://www.zhuandan.com/Stores/flowers?&p=58
广东,深圳市,13640943431,深圳龙华区馨家花坊,龙华区,和平路168号花点时间,1334773206,http://www.zhuandan.com/Stores/56831,,zhuandan.com,和平路168号花点时间,http://www.zhuandan.com/Stores/flowers?&p=57
天津,天津,18722645948,天津红桥区林夕鲜花店,红桥区,和苑街道大明道玉门东里二条一号,1391329924,http://www.zhuandan.com/Stores/86432,,zhuandan.com,和苑街道大明道玉门东里二条一号,http://www.zhuandan.com/Stores/flowers?&p=56
天津,天津,15620126397,天津河北区鲜花店,河北区,天津市河北区江都路,1243431711,http://www.zhuandan.com/Stores/83233,,zhuandan.com,江都路,http://www.zhuandan.com/Stores/flowers?&p=55
湖北,十堰市,15997819575,丹江口市别样花店,丹江口市,沙陀营路商务局楼下别样花店,124594364,http://www.zhuandan.com/Stores/14280,,zhuandan.com,沙陀营路商务局楼下别样花店,http://www.zhuandan.com/Stores/flowers?&p=54
河北,保定市,13731055221,蠡县秀水轩鲜花,蠡县,商业步行街与育才东路交叉口东50米秀水轩鲜花庆典,110516921,http://www.zhuandan.com/Stores/4116,,zhuandan.com,商业步行街与育才东路交叉口东50米秀水轩鲜花庆典,http://www.zhuandan.com/Stores/flowers?&p=2232
湖南,张家界市,18374298109,张家界市花仙子,永定区,北正街建设银行旁,1942238589,http://www.zhuandan.com/Stores/14099,,zhuandan.com,北正街建设银行旁,http://www.zhuandan.com/Stores/flowers?&p=2231
广东,深圳市,13049363807,深圳市芬芳花店,龙岗区,广东省深圳市坪山区和平路28号芬芳花店,873027912,http://www.zhuandan.com/Stores/5652,,zhuandan.com,坪山区和平路28号芬芳花店,http://www.zhuandan.com/Stores/flowers?&p=62
山西,太原市,13835176215,太原西诺红鲜花店,万柏林区,太原市万柏林区新矿院路东一巷9号,705358271,http://www.zhuandan.com/Stores/46255,,zhuandan.com,新矿院路东一巷9号,http://www.zhuandan.com/Stores/flowers?&p=64
江苏,苏州市,15900788941,常熟市大白LOVE鲜花,常熟市,江苏省苏州市常熟市虞山街道湘江东路332号(湘江东路与李闸路交叉口东侧44米),565660772,http://www.zhuandan.com/Stores/18011,,zhuandan.com,虞山街道湘江东路332号(湘江东路与李闸路交叉口东侧44米),http://www.zhuandan.com/Stores/flowers?&p=63
福建,南平市,18706035018,建瓯市光头强花艺,建瓯市,福建省建瓯市西大街131号(国税局正对面),1220833105,http://www.zhuandan.com/Stores/37094,,zhuandan.com,西大街131号(国税局正对面),http://www.zhuandan.com/Stores/flowers?&p=65
湖南,长沙市,13974826861,长沙市雨花区大丽花店,雨花区,雨花区，五一新村安置小区B1栋132号,395238174,http://www.zhuandan.com/Stores/57234,,zhuandan.com,，五一新村安置小区B1栋132号,http://www.zhuandan.com/Stores/flowers?&p=61
重庆,重庆市,17783971667,重庆铜梁区小晓花房,铜梁区,营房街27号,851546880,http://www.zhuandan.com/Stores/50702,,zhuandan.com,营房街27号,http://www.zhuandan.com/Stores/flowers?&p=60
广东,珠海市,15113145205,珠海香洲区花拾忆花艺店,香洲区,广东省珠海市香洲区明珠南路|1954|-1号,449236421,http://www.zhuandan.com/Stores/37560,,zhuandan.com,明珠南路|1954|-1号,http://www.zhuandan.com/Stores/flowers?&p=67
上海,上海,15026653468,上海浦东新区玫瑰之约花坊,浦东新区,牌楼东路80号,1012790897,http://www.zhuandan.com/Stores/25911,,zhuandan.com,牌楼东路80号,http://www.zhuandan.com/Stores/flowers?&p=66
